Position,Cl_CO2,Cl_MEA,Cl_H2O,Cl_CO2_true,Cl_MEA_true,Cl_H2O_true,Cl_MEAH_true,Cl_MEACOO_true,Cl_HCO3_true,Cl_CO3_true,Cl_H3O_true,Cl_OH_true
0.71,1199.8372503872185,4506.815197181282,37522.51830829418,0.22647357376352692,2482.07712783589,42641.02321251747,1391.1134670208223,1261.0974500646496,81.21115692395998,24.352573133142755,1.2611569864782343e-05,0.09972637749718542
0.72,1196.0897664273384,4506.27302814985,37527.84513300958,0.22425328347377127,2488.387045999278,42629.70744988654,1386.087623719054,1257.0165066715942,80.62748015464332,24.171752640605174,1.2552200826711155e-05,0.10014416380681361
0.73,1192.4987131212258,4505.755301585874,37532.95021533394,0.22214181977915226,2494.4333311420455,42618.863357033486,1381.2764967131648,1253.1047718650543,80.07168055305142,23.99975534650206,1.249539961851066e-05,0.10054609745467027
0.74,1189.0594799630676,4505.261110148927,37537.840027880826,0.22013438156918444,2500.22374302598,42608.477155957735,1376.6732759940426,1249.357397484184,79.5425816054162,23.83618842126152,1.2441083471122594e-05,0.10093250300290228
0.75,1185.76741314305,4504.789571403682,37542.52111904845,0.21822630001444107,2505.766129401049,42598.534921269784,1372.2711479108136,1245.7694687548926,79.03903997713341,23.6806739214323,1.2389168736928323e-05,0.10130372509125106
0.76,1182.6178542501668,4504.339808086259,37547.00003736063,0.21641310444905484,2511.068335740913,42589.022683890835,1368.0633413661803,1242.3360485236365,78.55995164884341,23.532846706287767,1.2339573463252674e-05,0.1016601206984986
0.77,1179.6061375204315,4503.910973617512,37551.283361264235,0.21469044881049987,2516.138236113304,42579.92644672058,1364.04312430051,1239.0521756167648,78.10424582174771,23.392356545950886,1.2292215080624235e-05,0.10200206231092432
0.78,1176.7276097704428,4503.502233434341,37555.37764843754,0.21305416036406952,2520.9836786063406,42571.23222867552,1360.2038251298509,1235.9128883694477,77.67088795244287,23.25886556121213,1.2247012442044709e-05,0.10232993254862859
0.79,1173.9776504612428,4503.112773156332,37559.289416829706,0.2115002248940141,2525.6124572787476,42562.92613614145,1356.5388575394265,1232.9132477973042,77.25887963168462,23.132049096060374,1.2203885519157938e-05,0.10264412220251884
0.8,1171.3516892472219,4502.7418078380915,37563.02512340986,0.2100247715562705,2530.0322900618003,42554.994420293595,1353.0417419104128,1230.0483579730835,76.86725814456561,23.011596463486615,1.2162755077114498e-05,0.10294502854534678
0.81,1168.8451842848053,4502.38855992312,37566.59117977771,0.20862408971167423,2534.2508368292315,42547.42340155375,1349.7060718840164,1227.3133437191893,76.49509310084771,22.897207066237804,1.2123543739694946e-05,0.1032330550475802
0.8200000000000001,1166.4536983546895,4502.052292639262,37569.993864822856,0.20729461194986648,2538.27559462625,42540.199717797164,1346.525615707,1224.7034344800977,76.14149307964824,22.78859581423557,1.2086175251491776e-05,0.10350860495822484
0.8300000000000001,1164.1728324012395,4501.732280667086,37573.239400696795,0.20603290982794295,2542.1139902381947,42533.31011000471,1343.4942232406868,1222.2138929860566,75.80559598061947,22.685487119302948,1.2050574962719784e-05,0.10377208597978609
