Position,Cl_CO2,Cl_MEA,Cl_H2O,Cl_CO2_true,Cl_MEA_true,Cl_H2O_true,Cl_MEAH_true,Cl_MEACOO_true,Cl_HCO3_true,Cl_CO3_true,Cl_H3O_true,Cl_OH_true
0.48,1324.1043978977016,4526.055055674711,37346.305750829306,0.3100461796948642,2273.0251978816323,43015.35584592188,1560.860355072543,1395.469644818483,102.84854863147142,31.227701220757996,1.4615963562959953e-05,0.08677379703604142
0.49,1316.0695574828146,4524.7420633044585,37357.67859250599,0.30401399376404314,2286.5269649669413,42991.23832030469,1549.6985792351136,1386.8524602937487,101.30453027157031,30.72702028395527,1.4484117733706646e-05,0.08756258600145526
0.5,1308.255651822162,4523.476056752165,37368.7421407345,0.2982301318285944,2299.6623865289134,42967.76923157757,1538.8693610895082,1378.4608553050377,99.82327179363672,30.248456210228298,1.4356009993672246e-05,0.0883359263870256
0.51,1300.6636518003295,4522.256073173429,37379.49466906421,0.2926884370156691,2312.4289603990123,42944.95348755615,1528.3717066179604,1370.2972463726546,98.4030125421584,29.791184339806502,1.4231676247812268e-05,0.0890932552104008
0.52,1293.293739646377,4521.081123919054,37389.93562574443,0.28738215713741266,2324.825644341363,42922.79349302793,1518.203627008957,1362.3630994978744,97.04192275471027,29.354392385049383,1.4111129706708674e-05,0.08983409740300112
0.53,1286.145891616819,4519.9502212189645,37400.06473718056,0.2823046321648427,2336.8518048128517,42901.29084295109,1508.3629381647197,1354.659561266071,95.73822596648318,28.93730346208803,1.3994377934260044e-05,0.09055800236754763
0.54,1279.2195277586295,4518.862344335101,37409.88253909602,0.2774489934327843,2348.5078220296673,42880.44531127028,1498.8467835172391,1347.1870859288092,94.49013155311845,28.539157666523597,1.3881415205174914e-05,0.09126458367907837
0.55,1272.5135372174889,4517.816468849503,37419.390352724484,0.27280815237435313,2359.7950670528703,42860.254943035536,1489.6516760482016,1339.945466283812,93.29583846571778,28.159215774705295,1.3772221399279104e-05,0.09195352148247558
0.56,1266.0266117657145,4516.81155552293,37428.589760141134,0.2683752347542281,2370.715272725382,42840.7170232927,1480.7739489944706,1332.934198854645,92.15360395034511,27.796767666635905,1.3666773760049078e-05,0.09262452298229505
0.5700000000000001,1259.7567435845754,4515.8465452555265,37437.483387333996,0.26414304048644943,2381.2714465652357,42821.82663546424,1472.2090795007787,1326.151944971491,91.06164408349977,27.451113313268163,1.3565032213417092e-05,0.09327738428339291
0.58,1253.701753347087,4514.920381849297,37446.07409288373,0.2601045935878407,2391.466919011489,42803.578205235775,1463.9524043310062,1319.5971066231814,90.01823497510121,27.121582134577142,1.3466954032602518e-05,0.0939119305231863
0.59,1247.8590092156758,4514.031986982641,37454.36539617989,0.25625289750645913,2401.30583044787,42785.964690709276,1455.9987386009798,1313.2675268231703,89.02165925003706,26.80751892579119,1.3372487582038978e-05,0.09452804867741156
0.6,1242.2254673538073,4513.180287420533,37462.361430396035,0.25258092084121436,2410.7930801907883,42768.977719796545,1448.342434245747,1307.1605374359256,88.0702096931382,26.508287355596863,1.3281571568076079e-05,0.09512568706128625
0.61,1236.7979388536312,4512.364201305751,37470.066519310356,0.249081913567915,2419.933819865098,42752.60836692284,1440.9777352944525,1301.2732533591577,87.16223944442466,26.223275431548185,1.3194144335892413e-05,0.09570482191819937
0.62,1231.5727354923067,4511.582644908461,37477.485739147785,0.24574901362357252,2428.734106893378,42736.846143262366,1433.8983034559385,1295.6021919182942,86.29609207032505,25.951883537191463,1.3110132833781473e-05,0.09626550306914095
0.63,1226.5460565188005,4510.834541622391,37484.62431788999,0.24257562526929974,2437.200201834466,42721.68012624154,1427.09773524464,1290.1436969918025,85.47017050720692,25.69353648373406,1.3029463511689432e-05,0.09680780762613166
0.64,1221.713808705215,4510.11880920181,37491.48791445827,0.2395552514924699,2445.3388833043127,42707.09844613641,1420.5693179853542,1284.8937474480967,84.68290194907983,25.447674839317703,1.2952058003474727e-05,0.09733186160041261
0.65,1217.071648761411,4509.434382295819,37498.08256681347,0.2366814772794048,2453.157391012248,42693.08842630518,1414.3060872330889,1279.848006658894,83.93274034177632,25.21375763624503,1.2877832606974628e-05,0.09783783776138079
0.66,1212.6151527896104,4508.780194111882,37504.41441577229,0.23394816873975033,2460.6630956333165,42679.637072659236,1408.3010477551773,1275.0020106736395,83.2181959293842,24.991264013241793,1.2806704691291206e-05,0.09832593237471825
0.67,1208.3396284713947,4508.155195187425,37510.490017792836,0.2313492288513629,2467.8638602985197,42666.730551403285,1402.5469232089008,1270.3509667905373,82.53779590438998,24.779688430528378,1.2738585608507059e-05,0.0987963915018498
0.68,1204.240332935428,4507.558347032457,37516.31599542157,0.22887881461322454,2474.7676347035986,42654.354818270185,1397.0364421754812,1265.8899940582799,81.89012097003979,24.578545169001604,1.2673387545566448e-05,0.09924948254580658
0.6900000000000001,1200.3123931929688,4506.988620829621,37521.89916816704,0.22653124387282061,2481.3825987246432,42642.49539997855,1391.7622293004915,1261.6140395178465,81.27378769523229,24.38736459705979,1.2611021140910798e-05,0.09968550431405472
0.7000000000000001,1196.5508411520254,4506.445014293657,37527.246508933604,0.22430097768892024,2487.717114997054,42631.13750862941,1386.716850585614,1257.517918895735,80.68744956241152,24.20569494724996,1.2551395083307223e-05,0.1001047843627795
0.71,1192.9506865626956,4505.926529648295,37532.36501371032,0.2221827232135992,2493.779573348835,42620.26624530784,1381.8929043272778,1253.5963989079062,80.12980885351291,24.033100696758243,1.2494419872669777e-05,0.10050766676242191
0.72,1189.5068727904097,4505.432200963748,37537.26179814983,0.2201713128218243,2499.5784990105317,42609.866498476964,1377.2829624718045,1249.84415106067,79.59960243234298,23.86916344896214,1.2440004141735424e-05,0.10089452087096519
0.73,1186.2143435172952,4504.961075634139,37541.94397351017,0.21826179524108463,2505.122412524192,42599.923124430716,1372.8796534513099,1246.2558267886304,79.09561233982632,23.71348049044986,1.2388058037476142e-05,0.10126573001139605
0.74,1183.0680430403859,4504.5122215629035,37546.418658910334,0.2164494011240001,2510.419836598838,42590.42096306807,1368.6756602685407,1242.8260596699363,78.61666171902255,23.565664763038022,1.2338492400424785e-05,0.10162169199866632
0.75,1180.0629400266016,4504.084738675536,37550.6929519089,0.21472952600905457,2515.479264840848,42581.344915259135,1364.6637498773505,1239.5494930627729,78.16161462657143,23.42534583116183,1.2291218426807513e-05,0.10196281690066021
0.76,1177.1940240870802,4503.677735267363,37554.77391447287,0.21309776474093925,2520.309144832667,42572.67992042248,1360.8367629843285,1236.4207782894293,77.72937525143814,23.292166082723835,1.2246149360259017e-05,0.1022895241627665
