Position,x_CO2,x_MEA,x_H2O,x_CO2_true,x_MEA_true,x_H2O_true,x_MEAH_true,x_MEACOO_true,x_HCO3_true,x_CO3_true,x_H3O_true,x_OH_true
0.72,0.027590922989859285,0.10422661342817652,0.8681824635819642,4.643770503538864e-06,0.0521174151509052,0.8906338096270906,0.028873024344496075,0.02619297938440467,0.0016741091429364984,0.0005019177597814278,2.611449745118612e-10,2.1005587370218467e-06
0.73,0.027510666320277724,0.10421286583184773,0.8682764678478745,4.603060199117706e-06,0.05225348114754746,0.8906707012686916,0.028784925124471488,0.026122035004423762,0.001663508645351839,0.0004986362455458947,2.6008234994773797e-10,2.1092436864416438e-06
0.74,0.02743389227914365,0.10419974475470173,0.8683663629661547,4.564375764727389e-06,0.052383706358321125,0.8907058823165589,0.028700681841738667,0.026054106880851562,0.001653423130854625,0.0004955172522558448,2.5906685014733425e-10,2.1175845876420124e-06
0.75,0.02736048730487169,0.1041872268067771,0.8684522858883511,4.527624937785628e-06,0.05250827472016932,0.8907394196800597,0.028620165425288918,0.025989103123368208,0.001643830186474905,0.0004925533919382842,2.5809684952301503e-10,2.1255896660899465e-06
0.76,0.027290338061850338,0.10417528876595766,0.8685343731721921,4.492719327666459e-06,0.0526273703970423,0.8907713790261953,0.02854324743158675,0.025926931226299927,0.0016347081548781198,0.0004897375200803106,2.5717075493769366e-10,2.1332674188415473e-06
0.77,0.027223332050616094,0.10416390814160155,0.8686127598077823,4.4595733015108465e-06,0.05274117712006976,0.8908018240946011,0.028469800753041865,0.025867498664154293,0.001626036105319196,0.0004870628066299856,2.562869687607789e-10,2.1406265953706992e-06
0.78,0.02715935735096738,0.10415306275322196,0.8686875798958106,4.42810457972593e-06,0.05284987825075548,0.8908308172745227,0.028399699257881116,0.025810712724470428,0.0016177937996745028,0.00048452265650805314,2.5544391974291417e-10,2.1476761639986466e-06
0.79,0.027098303473177515,0.10414273095274174,0.8687589655740807,4.398234157534814e-06,0.05295365536924488,0.8908584192007856,0.028332818714739194,0.02575648131470052,0.0016099617435673614,0.0004821107429465049,2.54640062591051e-10,2.1544252183647674e-06
0.8,0.027040061704583524,0.10413289181310985,0.8688270464823066,4.369885972884886e-06,0.053052687773335175,0.8908846885249124,0.02826903716465865,0.02570471332079198,0.0016025211722286157,0.00047982102128562453,2.538738705408065e-10,2.160882940677342e-06
0.81,0.026984524245416697,0.10412352463614663,0.8688919511184366,4.342987063462082e-06,0.053147153604675146,0.8909096827214352,0.02820823390932789,0.025655317889503156,0.0015954539380923828,0.0004776476381172607,2.53143852175888e-10,2.167058641683927e-06
