Position,Nl_CO2,Nv_CO2,kv_CO2,a_eA,DF_CO2,fv_CO2,fl_CO2,Psi,H_CO2_mix
0.91,0.04938855603320461,-0.04938855603320461,3.147306741818624e-05,74.23188502791635,208.37544276655933,885.5640012734056,677.1885585068462,387.5599542103832,3432.6625953059515
0.92,0.04715394975225799,-0.04715394975225799,3.147551035306365e-05,74.23243660154168,198.42356533407883,872.5276735311027,674.1041081970238,388.7489388635134,3433.4288618207925
0.93,0.04530514596283468,-0.04530514596283468,3.1474596825186125e-05,74.2321981460878,190.0595111903782,860.1737327592139,670.1142215688357,390.11241573364595,3433.5922688220203
0.9400000000000001,0.044273879324084546,-0.044273879324084546,3.146535873533227e-05,74.22999837221586,184.92266315057566,848.5158346809848,663.5931715304091,392.0095702043361,3432.2852958236285
0.9500000000000001,0.04665392005175134,-0.04665392005175134,3.141801375709106e-05,74.21881700435479,192.77024805332974,837.7846803254097,645.01443227208,396.56736282079146,3424.296709665497
0.96,0.05700463898766559,-0.05700463898766559,3.1277959986206704e-05,74.18582190511589,229.5229308195353,828.3723931264722,598.8494623069369,407.5424213196418,3400.0287939108516
0.97,0.08787360198028103,-0.08787360198028103,3.0881998425201786e-05,74.09286356542371,332.46195574314936,821.3373418133716,488.87538607022225,434.9594763925782,3330.466377240516
0.98,0.15395593761828907,-0.15395593761828907,2.9914399979029486e-05,73.8672543998191,521.6519103772871,817.469319918935,295.8174095416479,486.6490509945665,3156.966047674541
0.99,0.21992679638476811,-0.21992679638476811,2.822735176065222e-05,73.48241522637882,695.8123108812904,814.4254399509987,118.6131290697083,511.71746673109516,2846.4145024950994
1.0,0.2286526739692235,-0.2286526739692235,2.6331287644107856e-05,73.06817248396845,766.7251707859937,806.5433901995448,39.81821941355114,456.66824787115354,2489.5478298553617
