Position,rho_mol_l,rho_mass_l,V_l,V_CO2,V_MEA,V_H2O,mul_mix,sigma,Dl_CO2,Dl_MEA,Dl_ion,Cpl_CO2,Cpl_MEA,Cpl_H2O
0.56,43209.80806425836,1006.2274120435708,2.314289381968269e-05,2.569138222998285e-05,6.1015779959898246e-05,1.8483965386097003e-05,0.0016530342946412804,0.060748252742969515,3.862336949252764e-09,2.1071160622644403e-09,7.249181969774352e-10,167.9992705981029,177.5596848041753,75.50026998024678
0.5700000000000001,43211.497350144724,1006.0481439819154,2.3141989084454876e-05,2.5688963460075442e-05,6.102032663277465e-05,1.848503117919896e-05,0.001643087387485099,0.060715080006124945,3.869340262580634e-09,2.1109063853619883e-09,7.285570036322768e-10,168.0120425267215,177.58408113840602,75.50158371289261
0.58,43213.13932267813,1005.8751768267148,2.3141109756754074e-05,2.5686634505558813e-05,6.1024684678151066e-05,1.848605426031614e-05,0.001633558005549189,0.06068321787542819,3.876064517292441e-09,2.1145456797423813e-09,7.32078000256809e-10,168.02432146943784,177.60747767185035,75.50284679501905
0.59,43214.73358681226,1005.7084089763498,2.3140256042332e-05,2.5684393454018518e-05,6.102885991324244e-05,1.8487035815234958e-05,0.0016244327526292067,0.060652631027505864,3.88251732025536e-09,2.1180380622142685e-09,7.354822160134063e-10,168.03611956667262,177.6299042564857,75.5040604409038
0.6,43216.27995742846,1005.5477313311519,2.31394280346453e-05,2.568223834244289e-05,6.10328580431826e-05,1.84879770188937e-05,0.001615698359509184,0.06062328396708058,3.888706221799648e-09,2.121387618924914e-09,7.387708794255658e-10,168.04744904685936,177.6513902770444,75.5052258718755
0.61,43217.77828829688,1005.3930309642863,2.3138625806472657e-05,2.5680167171623893e-05,6.103668479914826e-05,1.8488879061729726e-05,0.0016073418766393186,0.06059514141352247,3.894638883986877e-09,2.1245984965687517e-09,7.419453649041421e-10,168.05832230231087,177.67196526494132,75.50634434771166
0.62,43219.22869264807,1005.2441851445275,2.3137849291838657e-05,2.5678177861173198e-05,6.104034582328052e-05,1.8489743128765113e-05,0.0015993503145067393,0.06056816749870805,3.9003229485584464e-09,2.1276748307450277e-09,7.450072900110215e-10,168.0687519299935,177.69165843201068,75.507417139644
0.63,43220.63133369696,1005.1010689805763,2.3137098398198317e-05,2.5676268325798588e-05,6.104384669753402e-05,1.849057040044363e-05,0.0015917110502603256,0.06054232687639593,3.90576603681238e-09,2.1306207460470247e-09,7.479583782472213e-10,168.0787505020592,177.71049870122113,75.50844553026845
0.64,43221.98651549057,1004.9635510645137,2.313637295781406e-05,2.56744364205599e-05,6.104719298272684e-05,1.8491362063235644e-05,0.0015844115667455296,0.060517583985701784,3.910975821189242e-09,2.1334403947398226e-09,7.508005411828479e-10,168.08833078054818,177.72851495896822,75.50943082568656
0.65,43223.294698472775,1004.8314958194113,2.3135672719445272e-05,2.5672679986488728e-05,6.105039009259509e-05,1.8492119281153384e-05,0.001577439554536839,0.060493903527714346,3.915959838371543e-09,2.136137855577472e-09,7.535358220651268e-10,168.0975054461145,177.74573541720153,75.51037431905749
0.66,43224.55636748876,1004.7047654275901,2.313499741901683e-05,2.567099684699697e-05,6.105344343848291e-05,1.849284322472621e-05,0.0015707830032092973,0.060471250550773306,3.9207256756774425e-09,2.1387172347960247e-09,7.561663723493006e-10,168.10628724449745,177.76218828312378,75.51127732567893
0.67,43225.772187661554,1004.5832172908243,2.3134346696192553e-05,2.566938480232707e-05,6.105635828034129e-05,1.8493535040761235e-05,0.0015644300332379097,0.060449590216786815,3.925280776420287e-09,2.141182560627218e-09,7.586944824602773e-10,168.1146888589103,177.77790108129904,75.51214114437853
0.68,43226.94285552707,1004.466708039225,2.3133720174063576e-05,2.5667841661422052e-05,6.105913980617904e-05,1.8494195866226466e-05,0.0015583690966839668,0.06042888827070353,3.929632526616469e-09,2.1435378303493675e-09,7.611225129559081e-10,168.12272288226433,177.79290097905982,75.51296707390011
0.6900000000000001,43228.06915528423,1004.3550915914162,2.313311742904342e-05,2.566636521864485e-05,6.106179312756902e-05,1.8494826828228283e-05,0.0015525888505240702,0.060409110723929134,3.93378825618042e-09,2.1457870108812472e-09,7.63452927841605e-10,168.13040188386054,177.80721479485942,75.51375641204224
0.7000000000000001,43229.15196902534,1004.2482210557041,2.3132537985397504e-05,2.5664953289744236e-05,6.106432318290741e-05,1.849542902198423e-05,0.0015470782324859137,0.060390224220299694,3.937755094195182e-09,2.1479339604269587e-09,7.65688247410439e-10,168.13773819806283,177.82086850737196,75.51451042727959
0.71,43230.19218815793,1004.1459488189168,2.3131981362644288e-05,2.5663603690160976e-05,6.106673488427977e-05,1.8496003541558455e-05,0.001541826454072716,0.060372195836227126,3.9415401678994635e-09,2.1499825362585064e-09,7.678310580537786e-10,168.14474413731259,177.83388796104424,75.51523039644096
0.72,43231.19080632029,1004.0481270708194,2.313144702583123e-05,2.5662314263147778e-05,6.106903294757182e-05,1.849655144327844e-05,0.0015368229979417516,0.06035499333460488,3.945150365009201e-09,2.1519364659689707e-09,7.698839836552124e-10,168.15143172851904,177.84629804459837,75.51591755816439
0.73,43232.14883112835,1003.9546084008327,2.3130934432756494e-05,2.5661082871289323e-05,6.107122201162736e-05,1.8497073770282837e-05,0.0015320576379387642,0.06033858507262313,3.948592491806394e-09,2.153799433124933e-09,7.718496829419295e-10,168.1578128622387,177.85812325515414,75.51657314293722
0.74,43233.067309958395,1003.8652458678944,2.313044302016614e-05,2.565990739903598e-05,6.107330660048131e-05,1.849757154425666e-05,0.0015275204214804125,0.06032294002921169,3.951873219617529e-09,2.1555750482596167e-09,7.73730842056873e-10,168.16389924048966,177.8693875179239,75.51719836209506
0.75,43233.9473370485,1003.779894357349,2.312997219994921e-05,2.5658785778246375e-05,6.10752910552994e-05,1.849804574986398e-05,0.0015232017187505138,0.060308028057056984,3.954998982415733e-09,2.157266793433603e-09,7.755301396532777e-10,168.16970222756908,177.8801138408485,75.51779438763499
0.76,43234.79000365313,1003.6984092002745,2.312952138579845e-05,2.5657715953240072e-05,6.107717967556167e-05,1.849849736533385e-05,0.0015190921423443985,0.060293819477400784,3.9579761758162635e-09,2.1588781299983895e-09,7.77250283813585e-10,168.1752331048338,177.8903250129803,75.51836239006013
0.77,43235.59643997804,1003.6206488846864,2.3129089970766407e-05,2.5656695931484667e-05,6.10789765444044e-05,1.84989273234984e-05,0.0015151826609285748,0.06028028566608134,3.960810902611749e-09,2.1604123607940675e-09,7.788939415824981e-10,168.18050272498434,177.90004272920208,75.5189034888597
0.78,43236.3677767752,1003.5464730934866,2.312867734780346e-05,2.5655723746019452e-05,6.108068566950986e-05,1.849933654268289e-05,0.001511464490887385,0.06026739856524187,3.963509173751339e-09,2.1618727389886024e-09,7.804637868180255e-10,168.18552178183072,177.90928829446162,75.51941879083195
0.79,43237.10514864017,1003.4757441539781,2.3128282907983965e-05,2.5654797475538715e-05,6.108231092488577e-05,1.8499725913281915e-05,0.0015079291529004671,0.06025513094372455,3.9660768204670865e-09,2.1632624204899207e-09,7.819624648820438e-10,168.19030067976172,177.9180823254006,75.51990937273328
0.8,43237.809700038866,1003.4083279210129,2.3127906037273233e-05,2.5653915261465447e-05,6.10838560044755e-05,1.8500096287143785e-05,0.0015045685005119305,0.060243456558995524,3.968519424408371e-09,2.1645844261181655e-09,7.833925688402735e-10,168.19484943350105,177.9264445156757,75.52037626744345
0.81,43238.48256318238,1003.3440913786676,2.3127546128353295e-05,2.5653075263975597e-05,6.108532455770678e-05,1.850044850771154e-05,0.0015013745924175842,0.06023234961923718,3.9708425144816006e-09,2.1658417481857636e-09,7.847566958116955e-10,168.19917794928608,177.93439432112905,75.52082050154047
0.8200000000000001,43239.124871891756,1003.2829069630519,2.3127202573196967e-05,2.565227573253273e-05,6.108671999456537e-05,1.850078336573767e-05,0.0014983398893896494,0.060221785632473074,3.9730512767477495e-09,2.1670371934209805e-09,7.86057343771085e-10,168.20329559303912,177.941949964284,75.52124303908116
0.8300000000000001,43239.73775042688,1003.2246486534877,2.3126874769034128e-05,2.5651514942707556e-05,6.108804566138828e-05,1.8501101638934395e-05,0.001495457053688415,0.06021174060234273,3.975150813713584e-09,2.1681735233573933e-09,7.872970006776775e-10,168.20721157968129,177.94912933339822,75.52164483123836
0.84,43240.322317974445,1003.1691949501231,2.312656211594225e-05,2.5650791243423192e-05,6.108930471538045e-05,1.8501404063299267e-05,0.0014927190824809546,0.06020219159800555,3.977145956330551e-09,2.1692533525421766e-09,7.884780736579112e-10,168.21093468867792,177.95594933908671,75.52202677979206
0.85,43240.87977701324,1003.1164335082188,2.312626396957811e-05,2.565010316218499e-05,6.109049977981919e-05,1.8501691256587355e-05,0.0014901195113060587,0.06019311783425048,3.979040763167596e-09,2.1702788773503007e-09,7.896027644194201e-10,168.21447258763703,177.96242419298778,75.52238964007977
