Position,rho_mol_l,rho_mass_l,V_l,V_CO2,V_MEA,V_H2O,mul_mix,sigma,Dl_CO2,Dl_MEA,Dl_ion,Cpl_CO2,Cpl_MEA,Cpl_H2O
0.8300000000000001,43239.012046766446,1003.3077113694051,2.3127262919847014e-05,2.565265209426888e-05,6.108589024349519e-05,1.8500591293235514e-05,0.0016495098940241249,0.06022639411581456,3.971788631501783e-09,2.1663536921628752e-09,7.348070583297285e-10,168.2012194383538,177.93761636560566,75.52100065011683
0.84,43239.65272730792,1003.2464981762693,2.312692024393739e-05,2.565185161681244e-05,6.108728926827346e-05,1.850092696815423e-05,0.001646175169754717,0.06021582846642225,3.974002786957297e-09,2.1675520588751085e-09,7.360254990282082e-10,168.20534334732338,177.94518948865704,75.52142430265923
0.85,43240.265199076166,1003.188123547918,2.31265926653328e-05,2.56510888323952e-05,6.108862000796139e-05,1.850124642714156e-05,0.0016430024789125374,0.060205766941306166,3.9761101575540366e-09,2.168692630832286e-09,7.371885425525292e-10,168.20927071900482,177.95239469418965,75.52182767237151
0.86,43240.8504374561,1003.1324709089237,2.3126279661090562e-05,2.5650362125775008e-05,6.108988566404675e-05,1.850155041290851e-05,0.0016399844375804115,0.06019618732652945,3.978115616123449e-09,2.169778045337982e-09,7.382983642690348e-10,168.21301023778722,177.9592490361113,75.5222116702333
0.87,43241.41032747687,1003.0794747983324,2.3125980221893234e-05,2.56496710171527e-05,6.109108573326283e-05,1.8501838847804777e-05,0.0016371163734067668,0.060187079536377176,3.980018670713892e-09,2.1708080348491656e-09,7.393559034519582e-10,168.21656328352856,177.9657510447494,75.52257617324452
0.88,43241.94653203782,1003.0290605096551,2.3125693457372535e-05,2.5649014803553475e-05,6.109222047447347e-05,1.850211182292149e-05,0.0016343932316416666,0.060178431334393684,3.981819933579999e-09,2.1717829297463874e-09,7.40362349168042e-10,168.21993269514803,177.9719030399112,75.52292127293558
0.89,43242.46266528579,1002.9812553231242,2.312541743379432e-05,2.56483950926508e-05,6.109328253158979e-05,1.8502367742398284e-05,0.001631815188044488,0.06017025476837901,3.983508982437497e-09,2.1726970854988407e-09,7.413163737905759e-10,168.22310639275727,177.9776693193691,75.52324492849037
0.9,43242.97622093206,1002.9367824859673,2.3125142795234875e-05,2.564782943072389e-05,6.109421166450822e-05,1.8502593295623174e-05,0.0016294174661671925,0.06016272799593238,3.984998763134535e-09,2.1735033631180065e-09,7.421992859977161e-10,168.2259690998934,177.98275032727545,75.52353027502272
0.91,43243.48223162912,1002.8952471008334,2.312487219793277e-05,2.5647309688334063e-05,6.109503292391046e-05,1.850279405710585e-05,0.0016271789343554229,0.06015576207448259,3.986325750254498e-09,2.174221511583788e-09,7.430203045566084e-10,168.2285718312824,177.98727201145383,75.52378433201376
0.92,43244.1072700423,1002.862813926007,2.3124537957400683e-05,2.5646978193545592e-05,6.109527178355127e-05,1.8502864929400478e-05,0.0016254074986401775,0.06015083394841993,3.986802440180402e-09,2.1744792611713627e-09,7.436246493627283e-10,168.22999121748273,177.98886805497884,75.5238740352728
