table_id,mixture,T_K,co2_loading_mol_per_mol_mea,co2_loading_uncertainty,mea_wt_pct,sugar_wt_pct,water_wt_pct,property_or_metric,units,value,comparison_or_reference,source_locator,evidence_label,claim_scope,K_G_x10e4_mol_m2_kPa_s,D_CO2_x10e9_m2_s,H_CO2_kPa_m3_kmol,k_l_x10e5_m_s,k_g_x10e2_m_s,k_ov_s_1,Ha,E_inf,zotero_collection_key,zotero_parent_key,zotero_attachment_key,local_companion_locator
S4,30 wt% MEA + sugar,313.15,0.300,0.004,0.300,0.100,0.600,viscosity,mPa s,3.779,,"Ramezani2021 supplied SI PDF p. 4, Table S4",verified,retained_property_observation,,,,,,,,,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S4,30 wt% MEA + sugar,313.15,0.400,0.005,0.300,0.100,0.600,viscosity,mPa s,4.553,,"Ramezani2021 supplied SI PDF p. 4, Table S4",verified,retained_property_observation,,,,,,,,,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S4,30 wt% MEA + sugar,323.15,0,,0.300,0.100,0.600,viscosity,mPa s,2.068,,"Ramezani2021 supplied SI PDF p. 4, Table S4",verified,retained_property_observation,,,,,,,,,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S4,30 wt% MEA + sugar,323.15,0.100,0.001,0.300,0.100,0.600,viscosity,mPa s,2.372,,"Ramezani2021 supplied SI PDF p. 4, Table S4",verified,retained_property_observation,,,,,,,,,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S4,30 wt% MEA + sugar,323.15,0.200,0.003,0.300,0.100,0.600,viscosity,mPa s,2.607,,"Ramezani2021 supplied SI PDF p. 4, Table S4",verified,retained_property_observation,,,,,,,,,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S4,30 wt% MEA + sugar,323.15,0.300,0.004,0.300,0.100,0.600,viscosity,mPa s,3.018,,"Ramezani2021 supplied SI PDF p. 4, Table S4",verified,retained_property_observation,,,,,,,,,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S4,30 wt% MEA + sugar,323.15,0.400,0.005,0.300,0.100,0.600,viscosity,mPa s,3.614,,"Ramezani2021 supplied SI PDF p. 4, Table S4",verified,retained_property_observation,,,,,,,,,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S4,30 wt% MEA + sugar,333.15,0,,0.300,0.100,0.600,viscosity,mPa s,1.695,,"Ramezani2021 supplied SI PDF p. 4, Table S4",verified,retained_property_observation,,,,,,,,,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S4,30 wt% MEA + sugar,333.15,0.100,0.001,0.300,0.100,0.600,viscosity,mPa s,1.968,,"Ramezani2021 supplied SI PDF p. 4, Table S4",verified,retained_property_observation,,,,,,,,,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S4,30 wt% MEA + sugar,333.15,0.200,0.003,0.300,0.100,0.600,viscosity,mPa s,2.153,,"Ramezani2021 supplied SI PDF p. 4, Table S4",verified,retained_property_observation,,,,,,,,,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S4,30 wt% MEA + sugar,333.15,0.300,0.004,0.300,0.100,0.600,viscosity,mPa s,2.561,,"Ramezani2021 supplied SI PDF p. 4, Table S4",verified,retained_property_observation,,,,,,,,,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S4,30 wt% MEA + sugar,333.15,0.400,0.005,0.300,0.100,0.600,viscosity,mPa s,2.980,,"Ramezani2021 supplied SI PDF p. 4, Table S4",verified,retained_property_observation,,,,,,,,,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S4,30 wt% MEA + sugar,343.15,0,,0.300,0.100,0.600,viscosity,mPa s,1.274,,"Ramezani2021 supplied SI PDF p. 4, Table S4",verified,retained_property_observation,,,,,,,,,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S4,30 wt% MEA + sugar,343.15,0.100,0.001,0.300,0.100,0.600,viscosity,mPa s,1.471,,"Ramezani2021 supplied SI PDF p. 4, Table S4",verified,retained_property_observation,,,,,,,,,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S4,30 wt% MEA + sugar,343.15,0.200,0.003,0.300,0.100,0.600,viscosity,mPa s,1.817,,"Ramezani2021 supplied SI PDF p. 4, Table S4",verified,retained_property_observation,,,,,,,,,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S4,30 wt% MEA + sugar,343.15,0.300,0.004,0.300,0.100,0.600,viscosity,mPa s,2.156,,"Ramezani2021 supplied SI PDF p. 4, Table S4",verified,retained_property_observation,,,,,,,,,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S4,30 wt% MEA + sugar,343.15,0.400,0.005,0.300,0.100,0.600,viscosity,mPa s,2.495,,"Ramezani2021 supplied SI PDF p. 4, Table S4",verified,retained_property_observation,,,,,,,,,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S4,30 wt% MEA + sugar,298.15,0,,0.300,0.200,0.500,viscosity,mPa s,7.729,,"Ramezani2021 supplied SI PDF p. 4, Table S4",verified,retained_property_observation,,,,,,,,,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S4,30 wt% MEA + sugar,298.15,0.100,0.001,0.300,0.200,0.500,viscosity,mPa s,8.911,,"Ramezani2021 supplied SI PDF p. 4, Table S4",verified,retained_property_observation,,,,,,,,,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S4,30 wt% MEA + sugar,298.15,0.200,0.003,0.300,0.200,0.500,viscosity,mPa s,10.415,,"Ramezani2021 supplied SI PDF p. 4, Table S4",verified,retained_property_observation,,,,,,,,,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S4,30 wt% MEA + sugar,298.15,0.300,0.004,0.300,0.200,0.500,viscosity,mPa s,13.444,,"Ramezani2021 supplied SI PDF p. 4, Table S4",verified,retained_property_observation,,,,,,,,,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S4,30 wt% MEA + sugar,298.15,0.400,0.005,0.300,0.200,0.500,viscosity,mPa s,16.121,,"Ramezani2021 supplied SI PDF p. 4, Table S4",verified,retained_property_observation,,,,,,,,,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S4,30 wt% MEA + sugar,313.15,0,,0.300,0.200,0.500,viscosity,mPa s,4.751,,"Ramezani2021 supplied SI PDF p. 4, Table S4",verified,retained_property_observation,,,,,,,,,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S4,30 wt% MEA + sugar,313.15,0.100,0.001,0.300,0.200,0.500,viscosity,mPa s,5.247,,"Ramezani2021 supplied SI PDF p. 4, Table S4",verified,retained_property_observation,,,,,,,,,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S4,30 wt% MEA + sugar,313.15,0.200,0.003,0.300,0.200,0.500,viscosity,mPa s,6.110,,"Ramezani2021 supplied SI PDF p. 4, Table S4",verified,retained_property_observation,,,,,,,,,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S4,30 wt% MEA + sugar,313.15,0.300,0.004,0.300,0.200,0.500,viscosity,mPa s,7.789,,"Ramezani2021 supplied SI PDF p. 4, Table S4",verified,retained_property_observation,,,,,,,,,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S4,30 wt% MEA + sugar,313.15,0.400,0.005,0.300,0.200,0.500,viscosity,mPa s,9.554,,"Ramezani2021 supplied SI PDF p. 4, Table S4",verified,retained_property_observation,,,,,,,,,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S4,30 wt% MEA + sugar,323.15,0,,0.300,0.200,0.500,viscosity,mPa s,3.770,,"Ramezani2021 supplied SI PDF p. 4, Table S4",verified,retained_property_observation,,,,,,,,,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S4,30 wt% MEA + sugar,323.15,0.100,0.001,0.300,0.200,0.500,viscosity,mPa s,4.276,,"Ramezani2021 supplied SI PDF p. 4, Table S4",verified,retained_property_observation,,,,,,,,,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S4,30 wt% MEA + sugar,323.15,0.200,0.003,0.300,0.200,0.500,viscosity,mPa s,4.612,,"Ramezani2021 supplied SI PDF p. 4, Table S4",verified,retained_property_observation,,,,,,,,,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S4,30 wt% MEA + sugar,323.15,0.300,0.004,0.300,0.200,0.500,viscosity,mPa s,5.810,,"Ramezani2021 supplied SI PDF p. 4, Table S4",verified,retained_property_observation,,,,,,,,,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S4,30 wt% MEA + sugar,323.15,0.400,0.005,0.300,0.200,0.500,viscosity,mPa s,7.341,,"Ramezani2021 supplied SI PDF p. 4, Table S4",verified,retained_property_observation,,,,,,,,,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S4,30 wt% MEA + sugar,333.15,0,,0.300,0.200,0.500,viscosity,mPa s,3.045,,"Ramezani2021 supplied SI PDF p. 4, Table S4",verified,retained_property_observation,,,,,,,,,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S4,30 wt% MEA + sugar,333.15,0.100,0.001,0.300,0.200,0.500,viscosity,mPa s,3.491,,"Ramezani2021 supplied SI PDF p. 4, Table S4",verified,retained_property_observation,,,,,,,,,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S4,30 wt% MEA + sugar,333.15,0.200,0.003,0.300,0.200,0.500,viscosity,mPa s,4.059,,"Ramezani2021 supplied SI PDF p. 4, Table S4",verified,retained_property_observation,,,,,,,,,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S4,30 wt% MEA + sugar,333.15,0.300,0.004,0.300,0.200,0.500,viscosity,mPa s,4.469,,"Ramezani2021 supplied SI PDF p. 4, Table S4",verified,retained_property_observation,,,,,,,,,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S4,30 wt% MEA + sugar,333.15,0.400,0.005,0.300,0.200,0.500,viscosity,mPa s,5.246,,"Ramezani2021 supplied SI PDF p. 4, Table S4",verified,retained_property_observation,,,,,,,,,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S4,30 wt% MEA + sugar,343.15,0,,0.300,0.200,0.500,viscosity,mPa s,2.045,,"Ramezani2021 supplied SI PDF p. 4, Table S4",verified,retained_property_observation,,,,,,,,,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S4,30 wt% MEA + sugar,343.15,0.100,0.001,0.300,0.200,0.500,viscosity,mPa s,2.425,,"Ramezani2021 supplied SI PDF p. 4, Table S4",verified,retained_property_observation,,,,,,,,,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S4,30 wt% MEA + sugar,343.15,0.200,0.003,0.300,0.200,0.500,viscosity,mPa s,3.305,,"Ramezani2021 supplied SI PDF p. 4, Table S4",verified,retained_property_observation,,,,,,,,,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S4,30 wt% MEA + sugar,343.15,0.300,0.004,0.300,0.200,0.500,viscosity,mPa s,3.841,,"Ramezani2021 supplied SI PDF p. 4, Table S4",verified,retained_property_observation,,,,,,,,,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S4,30 wt% MEA + sugar,343.15,0.400,0.005,0.300,0.200,0.500,viscosity,mPa s,4.202,,"Ramezani2021 supplied SI PDF p. 4, Table S4",verified,retained_property_observation,,,,,,,,,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA,301.86,0,,30,0,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,20.07,1.07,3782,4.95,3.79,71946,177,4525,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA,310.97,0,,30,0,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,23.27,1.34,4363,6.16,3.88,108149,195,6810,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA,320.35,0,,30,0,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,27.09,1.70,5012,7.69,3.89,164271,217,9607,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA,328.45,0,,30,0,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,31.71,2.08,5614,9.30,3.64,262669,251,12251,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA,336.00,0,,30,0,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,36.44,2.52,6209,11.3,3.67,389795,277,13913,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA,302.88,0.100,0.001,30,0,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,15.89,0.89,4172,4.15,3.80,61257,178,5409,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA,311.21,0.100,0.001,30,0,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,18.10,1.10,4764,5.00,3.86,87923,196,7496,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA,320.00,0.100,0.001,30,0,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,21.82,1.36,5437,6.13,3.93,142677,227,10641,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA,328.02,0.100,0.001,30,0,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,24.06,1.66,6095,7.37,3.76,191110,241,13927,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA,336.37,0.100,0.001,30,0,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,28.64,2.03,6823,8.96,3.68,307556,279,19592,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA,303.89,0.200,0.003,30,0,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,14.41,0.87,4601,4.06,3.76,61575,180,970,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA,312.16,0.200,0.003,30,0,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,16.75,1.07,5263,4.89,3.81,93026,203,1307,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA,320.15,0.200,0.003,30,0,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,19.45,1.29,5953,5.86,3.92,138075,227,1742,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA,328.65,0.200,0.003,30,0,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,22.11,1.58,6738,7.08,3.88,197053,249,2255,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA,336.60,0.200,0.003,30,0,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,26.02,1.92,7521,8.47,3.63,313429,289,3111,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA,307.60,0.300,0.004,30,0,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,10.47,0.86,5366,4.01,3.80,42287,150,819,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA,312.82,0.300,0.004,30,0,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,12.62,0.98,5852,4.56,3.84,66009,177,932,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA,320.62,0.300,0.004,30,0,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,14.04,1.20,6623,5.48,3.88,88004,187,1118,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA,328.30,0.300,0.004,30,0,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,14.79,1.44,7434,6.53,3.87,104509,188,1404,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA,336.15,0.300,0.004,30,0,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,18.41,1.69,8316,7.53,3.67,187908,236,2106,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA,307.52,0.400,0.005,30,0,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,06.41,0.74,5972,3.44,3.80,21367,116,412,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA,312.45,0.400,0.005,30,0,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,06.93,0.84,6503,3.82,3.88,26560,123,450,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA,320.47,0.400,0.005,30,0,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,07.78,1.01,7421,4.53,3.91,36851,134,582,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA,328.46,0.400,0.005,30,0,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,08.34,1.19,8405,5.29,3.82,46741,140,717,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA,336.39,0.400,0.005,30,0,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,09.75,1.36,9449,5.90,3.73,72658,168,997,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA + 3 wt% sugar,306.28,0,,30,3,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,20.61,0.97,4180,4.44,3.78,103006,225,6740,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA + 3 wt% sugar,312.80,0,,30,3,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,22.92,1.14,4621,5.20,3.86,137036,241,8752,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA + 3 wt% sugar,321.68,0,,30,3,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,27.07,1.43,5262,6.45,3.88,213308,272,12341,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA + 3 wt% sugar,330.56,0,,30,3,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,31.06,1.80,5951,8.04,3.87,311806,295,15321,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA + 3 wt% sugar,336.23,0,,30,3,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,35.13,2.09,6415,9.25,3.64,459198,335,17388,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA + 3 wt% sugar,303.14,0.100,0.001,30,3,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,14.87,0.77,4316,3.57,3.78,65417,200,1120,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA + 3 wt% sugar,311.83,0.100,0.001,30,3,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,17.35,0.97,4954,4.44,3.84,97144,219,1435,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA + 3 wt% sugar,320.00,0.100,0.001,30,3,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,20.42,1.21,5601,5.48,3.93,145067,242,1981,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA + 3 wt% sugar,327.97,0.100,0.001,30,3,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,23.15,1.49,6274,6.68,3.78,203720,262,2515,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA + 3 wt% sugar,335.96,0.100,0.001,30,3,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,27.10,1.80,6991,7.96,3.66,316769,301,3389,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
S5,30 wt% MEA + 3 wt% sugar,306.31,0.200,0.003,30,3,,kinetics_state,reported Table S5 columns retained individually,,,Ramezani2021 supplied SI DOCX XML Table 5; PDF pp. 5-8 Table S5,verified,retained_kinetics_observation,13.64,0.80,4933,3.69,3.78,68041,201,1180,9T8XETPA,VMZKH34U,NCLG54A3,Downloads/Zotero-Supplements/Ramezani_2021_Supporting_Information.pdf
