case_id,position,liquid_temperature_K,vapor_temperature_K,vapor_co2_fugacity_Pa,liquid_co2_flux_mol_m2_s
5C,0.81,345.65313737271754,345.2988995399433,5172.762727126823,0.005038930248143
5C,0.8200000000000001,345.90961566237524,345.5406979779792,5042.783803685051,0.0053813291211561
5C,0.8300000000000001,346.1781561859341,345.7929325267,4905.411572679016,0.0056972676181343
5C,0.84,346.4539022573364,346.05266717649715,4761.547147423111,0.0059857433999502
5C,0.85,346.7320309770794,346.3170335525203,4612.066515866136,0.0062461067745805
5C,0.86,347.0077556297714,346.5832346236241,4457.817953412063,0.0064780422475409
5C,0.87,347.27632684723784,346.84854612758096,4299.620108394074,0.0066815496587421
5C,0.88,347.5330325618631,347.11031585420125,4138.260661470348,0.0068569252221365
5C,0.89,347.7731967758776,347.3659609270436,3974.4956068367096,0.0070047430109864
5C,0.9,347.99217717211377,347.6129632168106,3809.048980924839,0.0071258369747322
5C,0.91,348.2465846529189,347.8715397838208,3641.2502013863145,0.007218074991693
5C,0.92,348.5456086314007,348.1447514462008,3471.6224058447483,0.0072819723433589
5C,0.93,348.8139140736675,348.4050576477995,3302.393380223442,0.0073226613012521
5C,0.94,348.9767094000608,348.6257756525375,3135.4415043554955,0.0073453137188801
5C,0.95,348.9595419513529,348.7808094190088,2972.313395462434,0.0073549987292726
5C,0.96,348.77564826424583,348.87891079128207,2812.719105975298,0.0073521326329718
5C,0.97,347.28085138435745,348.49739990843744,2675.188399835069,0.0073936990035869
5C,0.98,342.2208198396101,346.7135300663273,2592.6553680783863,0.0075897822116817
5C,0.99,331.41065762372875,341.81182944980765,2595.6555845390253,0.0080571615785697
5C,1.0,318.14999999999986,333.3590763917189,2628.557252513216,0.008638083297386
6C,0.0,321.59331272371173,317.45000000000005,8472.129047399989,0.002618816093518
6C,0.01,323.31296675277895,319.93119101108414,8327.137823306382,0.0025816967073787
6C,0.02,324.74751433081013,321.9782855540039,8198.683781437023,0.0025493540658795
6C,0.03,325.93499559171465,323.65981846190584,8084.929147122741,0.0025212906929811
6C,0.04,326.91197102840545,325.03511146518235,7983.858436340793,0.0024969120636105
6C,0.05,327.713848835993,326.1566848419212,7893.419873039174,0.0024755776382851
6C,0.06,328.3751556206383,327.07206966053855,7811.593628735178,0.0024566267423173
6C,0.07,328.92975489636336,327.8251706058888,7736.419013008074,0.0024393899068907
6C,0.08,329.41101664255143,328.4572781996506,7666.001007589978,0.0024231926420451
6C,0.09,329.8519402753319,329.00779517855165,7598.509451702256,0.0024073564132545
6C,0.1,330.2852326896865,329.5147191579083,7532.175177053295,0.0023911983611285
6C,0.11,330.7108946891375,329.9947317646861,7466.884738972085,0.0023746857985461
6C,0.12,331.10871170567884,330.4416193552283,7403.576299989048,0.0023582192061334
6C,0.13,331.4808549322291,330.85808225810746,7342.114251144101,0.0023417655644061
6C,0.14,331.8294732231695,331.24672300103487,7282.366336582314,0.0023252911135563
6C,0.15,332.1566952313818,331.6100572839543,7224.203904175229,0.0023087615266725
6C,0.16,332.4646313509623,331.9505237158819,7167.503833769771,0.0022921428094825
6C,0.17,332.755375470538,332.2704924221972,7112.144468250512,0.0022753996463919
6C,0.18,333.0310065415587,332.5722726132399,7058.009434766896,0.002258497101119
6C,0.19,333.29358996545494,332.8581191915935,7004.985571852889,0.0022413998065987
6C,0.2,333.5451788030586,333.13023846401006,6952.963010176764,0.002224072064706
6C,0.21,333.7877383504457,333.390789176457,6901.93826527366,0.0022065242374044
6C,0.22,334.02221049998434,333.6410188239582,6851.898030211442,0.0021887621784835
6C,0.23,334.24910202022875,333.8817222636398,6802.723212314004,0.0021707431543621
6C,0.24,334.4689164137402,334.1136803574619,6754.296118331776,0.0021524231854286
6C,0.25,334.6821541044232,334.33766095104806,6706.500454075492,0.0021337570736536
6C,0.26,334.88931261004933,334.5544197629896,6659.221695999348,0.0021398878919162
6C,0.27,335.0908867002099,334.7647011888073,6612.346189124448,0.0021458248728462
6C,0.28,335.2873685399123,334.96923902335817,6565.761939685379,0.0021515204254011
6C,0.29,335.4792478190288,335.168757105116,6519.358165327411,0.0021569252332348
6C,0.3,335.6670118677863,335.36396988544425,6473.025286133216,0.0021619882815775
6C,0.31,335.8508383103687,335.55498345776465,6426.795970350858,0.0021667268801542
6C,0.32,336.0306847390219,335.74156603002905,6380.771369058781,0.0021711933509879
6C,0.33,336.20670620278975,335.9239163518036,6334.946244221854,0.0021753882129155
6C,0.34,336.379057068224,336.10223042081486,6289.315496251765,0.0021793119473967
6C,0.35,336.5478910419938,336.2767016019033,6243.87417350119,0.0021829650069973
6C,0.36,336.71336119252703,336.4475207395872,6198.617642990285,0.00218634790834
6C,0.37,336.87561997069207,336.6148762644688,6153.541253760041,0.0021894610628452
6C,0.38,337.0348192295272,336.77895429369653,6108.640666116182,0.0021923049515536
6C,0.39,337.1911102430399,336.9399387256886,6063.911691669554,0.0021948800471772
6C,0.4,337.3446437240687,337.09801132930653,6019.350296955566,0.0021971868199722
6C,0.41,337.49543895975364,337.2532135776676,5974.958146870376,0.0021992287789239
6C,0.42,337.64351402783234,337.4055574388102,5930.736850981515,0.0022010094368169
6C,0.43,337.7890170284733,337.5551776104855,5886.682806319644,0.0022025294299539
6C,0.44,337.93209555684547,337.7022071527414,5842.792559104825,0.0022037894042469
6C,0.45,338.07289671774083,337.84677754959404,5799.062805961027,0.0022047900197601
6C,0.46,338.21156713934533,337.98901876709346,5755.490474979271,0.0022055320011022
6C,0.47,338.34825298617244,338.1290593078924,5712.072564138809,0.0022060160498692
6C,0.48,338.4830999711591,338.26702626242354,5668.80629639397,0.0022062429370271
6C,0.49,338.61625336693714,338.403045356782,5625.689044168491,0.0022062134642339
6C,0.5,338.7478580162826,338.5372409974069,5582.718329358956,0.0022059284677012
6C,0.51,338.87818437939694,338.6699108008461,5539.795400116358,0.0022160516785441
6C,0.52,339.00734866448346,338.8012485473249,5496.829660693423,0.0022257262623717
6C,0.53,339.1352642042694,338.9312222631162,5453.830994516342,0.002234957365305
6C,0.54,339.26184457397665,339.0598004149306,5410.809130657362,0.002243750328669
6C,0.55,339.3870035866986,339.1869518955522,5367.774052409559,0.0022521109412118
6C,0.56,339.5106552884356,339.31264600921503,5324.733998902663,0.0022600441722752
6C,0.5700000000000001,339.63271395279924,339.43685245672737,5281.699468024301,0.0022675566933412
6C,0.58,339.7530940753791,339.559541320355,5238.6792128319785,0.0022746543455058
6C,0.59,339.87171036778284,339.68068304846986,5195.682248185312,0.0022813434010092
6C,0.6,339.988477751343,339.8002484399716,5152.717443853082,0.002287630301038
6C,0.61,340.10483097118936,339.91898413739074,5109.744503517365,0.0022934885374543
6C,0.62,340.2217718345085,340.03740730701645,5066.73805904974,0.0022989006074579
6C,0.63,340.3385674268045,340.15514789138444,5023.728647363993,0.0023038868474613
6C,0.64,340.4544867263587,340.2718399350888,4980.745899687835,0.0023084678627177
6C,0.65,340.56880058935207,340.3871215065406,4937.81842436055,0.0023126644113061
6C,0.66,340.68078171356075,340.5006345827509,4894.974427971787,0.0023164978088892
6C,0.67,340.7897045807616,340.6120248981287,4852.240494807743,0.0023199890354388
6C,0.68,340.8948453779935,340.7209417582265,4809.6428237086,0.0023231595747431
6C,0.6900000000000001,340.99548189780114,340.8270378192918,4767.206629911347,0.0023260309608663
6C,0.7000000000000001,341.09089341758767,340.9299688343984,4724.956200230467,0.0023286247828218
6C,0.71,341.18792470305453,341.0320910505004,4683.498850323476,0.0023314001623275
6C,0.72,341.2933481862172,341.1363455741823,4642.94415660598,0.0023344575473436
6C,0.73,341.40633560078874,341.2432656002135,4602.571847347949,0.0023372666417958
6C,0.74,341.52605855202063,341.3533814563856,4561.664220040059,0.0023392778877432
6C,0.75,341.65168850511674,341.4672203624951,4519.506538112471,0.0023399228690291
6C,0.76,341.78239680431915,341.58530619752463,4475.387344850364,0.0025680907310189
6C,0.77,341.91735472257045,341.70815927527315,4428.598778890426,0.0027955952344432
6C,0.78,342.0557335416186,341.8362961286735,4378.43687718468,0.003021155417984
6C,0.79,342.1967046624152,341.9702293030303,4324.201886555733,0.0032432909258632
6C,0.8,342.3394397456227,342.1104671584061,4265.198565420708,0.003460323876191
6C,0.81,342.4942654837781,342.2610878647748,4201.568270573378,0.0036713899529046
6C,0.8200000000000001,342.66821116561505,342.4238490903392,4134.124247058184,0.0038765295435828
6C,0.8300000000000001,342.85551513674847,342.5958011236378,4063.176418275771,0.0040753350778411
6C,0.84,343.05043595459784,342.7740350027354,3989.0251043536473,0.0042674750134046
6C,0.85,343.247255666844,342.9556881291454,3911.959560761312,0.0044526881631393
6C,0.86,343.4402817102262,343.13794743352526,3832.2568802427136,0.0046307779594815
6C,0.87,343.6238474443495,343.3180501880089,3750.180786061822,0.0048016060627367
6C,0.88,343.79231133663654,343.4932825656497,3665.981050521571,0.0049650865205864
6C,0.89,343.94005481478246,343.66097604509497,3579.892786982143,0.0051211794482264
6C,0.9,344.06147880211864,343.81850174894004,3492.14041895439,0.0052698931229306
6C,0.91,344.2475530481312,344.0053757534156,3400.921569510017,0.005407374400563
6C,0.92,344.48897599350494,344.2176763386316,3306.726868987665,0.0055338562716182
6C,0.93,344.6303215608484,344.38867791551723,3212.87160034212,0.0056555949512724
6C,0.94,344.5166935238243,344.4526936355127,3122.2930164828367,0.0057789924181829
6C,0.95,343.99264326775534,344.34347568818026,3037.5956612727164,0.0059105604759585
6C,0.96,342.6499370576385,343.89143565557094,2965.7288757934543,0.0060675552638541
6C,0.97,339.60868538778993,342.61318056252713,2921.5325509913314,0.0062879597350977
6C,0.98,333.9830479423168,339.8371317694958,2920.106041573093,0.0066146891475213
6C,0.99,326.0993120270612,335.0354502269888,2955.949940702723,0.007043194843965
6C,1.0,317.9500000000001,328.6074064646844,2991.244107761881,0.0074836592507823
