Position,Tv,Hv_CO2,Hv_H2O,Hv_N2,Hv_O2,Hv_T,Fv_T,Hvf,Hv_CO2_trn,Hv_H2O_trn,Hv_trn,qv,Hv_flux,dHvf_dz,dTv_dz,dHv_dT
0.81,347.6503969734707,1925.401075578271,1668.8892767178652,1444.636908039847,1474.8110561292046,1519.9499342777226,24.8571371436808,37781.60396786997,-132.26320292361737,307.3203353592865,175.05713243566913,347.41528418518106,522.4724166208503,522.4724166208503,2.719133557375654,30.840294939088288
0.8200000000000001,347.67686942943385,1926.4714605149452,1669.786029797468,1445.4115116535306,1475.6093990380843,1520.7653209780624,24.863884347788616,37812.13306092618,-125.68404439801142,291.78320417266616,166.09915977465474,329.28916574501335,495.3883255196681,495.3883255196681,2.5765727277688146,30.840208753449723
0.8300000000000001,347.7019514507346,1927.4856599559505,1670.6356866739263,1446.1454322865254,1476.3658184504297,1521.5378207589445,24.87028298265923,37841.076171093584,-119.38982927460891,276.9412339405508,157.55140466594185,312.0346389376197,469.58604360356156,469.58604360356156,2.4409405160951065,30.84012535209356
0.84,347.72571075743264,1928.4464066125513,1671.4405406314604,1446.8406511417986,1477.0823553078703,1522.269527231974,24.876349334147967,37868.50854015086,-113.37262143501829,262.76575184490343,149.39313040988515,295.61017712858717,445.0033075384723,445.0033075384723,2.311899680992752,30.840044750599617
0.85,347.7482090218167,1929.3561892813373,1672.2026801687268,1447.4989724980344,1477.76086831656,1522.9623394349967,24.88209778706564,37894.49785583984,-107.62456175981471,249.19170355443407,141.56714179461937,279.9360579080746,421.50319970269396,421.50319970269396,2.1888157153196177,30.839966782437
0.86,347.7695108417816,1930.217615641692,1672.9242929674115,1448.122286275382,1478.4033045541767,1523.6182572509304,24.88754425752025,37919.116808898405,-102.13695721523979,236.2113904020062,134.0744331867664,264.9937692939137,399.06820248068016,399.06820248068016,2.0715338073018543,30.839891520086383
0.87,347.78965136914496,1931.032103094309,1673.6065692701357,1448.711620800898,1479.0107231611369,1524.2383069985215,24.89269303378634,37942.39628645238,-96.90347114500227,223.48986390664643,126.58639276164416,250.41347705678277,376.99986981842693,376.99986981842693,1.9571551929351618,30.839817560895376
0.88,347.80867039517415,1931.8012570476712,1674.2508565360265,1449.2681401808857,1479.5843232928862,1524.8236727821845,24.89755061849998,37964.37457738149,-91.91687192011364,210.76803816051287,118.85116624039924,235.9081452970478,354.75931153744705,354.75931153744705,1.843430632429448,30.839743835793158
0.89,347.82655205522036,1932.5244324062337,1674.8566168669956,1449.7913799811124,1480.1236256334296,1525.3736854368985,24.902100339086534,37985.00856935187,-87.17445621998162,197.09506813541702,109.9206119154354,220.4440637467835,330.36467566221893,330.36467566221893,1.7222810006226772,30.839666194810803
0.9,347.842903615489,1933.1857422474577,1675.4105454699184,1450.2698480803458,1480.6167845823936,1525.8750850898884,24.906165245714913,38003.69701356807,-82.70512275865192,176.60289198753077,93.89776922887884,197.67898645877807,291.57675568765694,291.57675568765694,1.5441757767844029,30.839558681234045
0.91,347.857939024137,1933.7938355084793,1675.9198895838472,1450.7098046474405,1481.070251838198,1526.3348924517138,24.909827354875237,38020.73865669425,-78.48573083296749,151.38455210066326,72.89882126769577,169.89065235935317,242.78947362704895,242.78947362704895,1.3269167089731122,30.839430748917085
0.92,347.8683301898475,1934.214103825614,1676.2719048610459,1451.0138647734777,1481.3836506741522,1526.641731381999,24.911656662936405,38031.17465949915,-74.79030449913321,76.96787417787678,2.1775696787435663,89.07902761428095,91.25659729302451,91.25659729302451,0.695700979800247,30.839085534318333
0.93,347.8714737001038,1934.341243535055,1676.3783958239949,1451.105848376856,1481.478459610398,1526.7083454549315,24.91051543607453,38031.09180583888,-71.82934317355544,-81.92472972952254,-153.754072903078,-83.18628035608957,-236.94035325916758,-236.94035325916758,-0.6497239577815231,30.838366299632906
0.9400000000000001,347.85700219990997,1933.7559461558205,1675.8881533910098,1450.6823918704952,1481.0419971741867,1526.1882457736513,24.901999287696913,38005.13860914687,-70.4420611101894,-460.3910553190321,-530.8331164292215,-493.20304063886323,-1024.0361570680848,-1024.0361570680848,-3.8536770637528583,30.836669174293124
0.9500000000000001,347.76229897697226,1929.9259715765832,1672.679986057132,1447.9112593148718,1478.1858030651395,1522.990276067843,24.859692525078533,37861.06998173105,-75.65146783543702,-1852.8651648729713,-1928.5166327084082,-2013.2808869255105,-3941.7975196339185,-3941.7975196339185,-15.76090478854476,30.830369004031688
